ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
69;2001;0;-0.0165623;0.3200416;0.0766576;2.1734330;0.1486973
69;2002;0;0.0043800;0.3296758;0.0555792;1.5367540;0.1488127
69;2003;0;0.0394972;0.3440398;0.0685308;1.7790110;0.1352333
69;2004;0;-0.0571116;0.3362894;0.0580429;1.4221770;0.1159098
70;1999;0;0.0534138;0.1121973;0.0508761;0.7646733;0.1263842
70;2000;0;0.0701235;0.1293729;0.0593642;0.6299862;0.1387535
70;2001;0;0.0587995;0.1054205;0.0480495;0.8699879;0.1188399
70;2002;0;0.0673983;0.1325236;0.0551935;1.1333710;0.1316109
70;2003;0;0.0479686;0.1546733;0.0548375;1.6107850;0.1468582
70;2004;0;0.0461713;0.1752627;0.0570639;1.5262760;0.1501371
71;1999;0;0.2463491;0.5187815;0.0735044;2.2878090;0.3501513
71;2000;0;0.1062681;0.4428010;0.0648492;1.6775120;0.3317680
71;2001;0;0.2075585;0.4901686;0.0705665;2.5287780;0.3149070
71;2002;0;0.2111062;0.4468637;0.0644456;2.0454460;0.3109089
71;2003;0;0.2289742;0.5167395;0.0509575;2.3216520;0.3139390
71;2004;0;0.2254276;0.5532467;0.0578295;2.6885110;0.3150199
72;1999;0;0.1583161;0.1113050;0.0447526;0.3611431;1.0070020
72;2000;0;0.2718526;-0.0302356;0.0525596;0.4361135;1.3193110
73;1999;0;0.1890100;0.3020709;0.1192140;5.9035150;1.4739300
73;2000;0;0.0774708;0.3006583;0.0866410;2.8473070;1.1634890
73;2001;0;0.1577098;0.2657866;0.1213122;2.9546740;0.9777806
73;2002;0;0.1787986;0.2653292;0.1017961;1.9285040;0.9399824
73;2003;0;0.1688182;0.3185879;0.1288466;3.3380240;1.0020560
73;2004;0;0.2067447;0.3814005;0.1128574;3.0627410;0.9427148
74;1999;0;0.0645995;-0.1162346;0.0185625;0.3053108;0.2248323
74;2000;1;0.0654969;-0.1320064;0.0043704;0.0849552;0.1891719
75;1999;0;0.0931111;-0.0416578;0.0256142;0.3656778;0.3449360
75;2000;0;-0.0165801;-0.0603911;0.0300085;0.6675813;0.3761053
75;2001;0;0.0557799;-0.2679978;0.0604590;0.6843769;0.4339961
75;2003;0;0.1082404;-0.3946674;0.0552884;0.8527975;0.3734645
75;2004;0;0.1575852;-0.3633296;0.0553920;0.9415639;0.4141532
76;1996;0;0.0309137;-0.1050630;0.0527744;0.9756659;0.0840781
76;1997;1;0.0655249;-0.2287427;-0.1305418;0.8339568;0.0941778
77;1996;0;0.3769853;0.0475079;0.0222531;0.2676321;0.2118048
77;1997;0;0.2973457;-0.0564241;0.0361418;0.1259937;0.2526797
77;1998;1;0.2390125;-0.2042497;0.0220922;0.0471399;0.2322144
78;1999;0;0.2904036;0.3256593;0.0564669;0.6744455;0.3198347
78;2000;0;0.3104573;0.3728291;0.0637257;1.0294310;0.2971401
78;2001;0;0.3817393;0.3915384;0.0899604;2.0059950;0.3662996
78;2002;0;0.3794752;0.5172743;0.0849135;2.9821000;0.3734626
78;2003;0;0.4663598;0.4816461;0.0619957;3.0220610;0.2894747
78;2004;0;0.4639213;0.4319417;0.0534591;1.8829190;0.2592992
79;1999;0;0.1171328;0.0032627;0.0842270;1.4384730;0.3693533
79;2000;0;0.1154117;0.0536515;0.0589675;0.9885457;0.3349693
79;2001;0;0.2362969;0.0656350;0.0543912;0.9374021;0.3253905
79;2002;0;0.2120038;0.0328129;0.0650843;1.0076410;0.3211164
79;2003;0;0.2374835;0.0976008;0.0624213;1.1639370;0.3459559
79;2004;0;0.2454687;0.1785577;0.0668959;1.8326150;0.3335687
80;1999;0;-0.0006208;0.2748367;0.0354121;1.0674960;0.3491587
80;2000;0;-0.0955089;0.1702128;0.0701149;1.0163610;0.4719330
80;2001;0;-0.1941086;0.1891878;0.0303732;0.8050975;0.0862864
80;2002;0;-0.1041661;0.1825520;0.0460414;0.5196496;0.1658514
80;2003;0;0.1374891;0.1686672;0.0299455;0.7495533;0.1741167
81;1999;0;0.1035312;0.2957232;0.0280061;4.2895860;0.0707916
81;2000;0;0.1080823;0.3098746;0.0521840;6.0768390;0.1118059
81;2001;0;0.1635143;0.3694274;0.0469159;3.8101180;0.1034577
81;2002;0;0.0913567;0.3012570;0.0479173;4.0316810;0.0792084
81;2003;0;0.1407567;0.3240501;0.0446759;3.7459570;0.0820860
81;2004;0;0.1055653;0.3324603;0.0568043;4.2336980;0.0773849
82;1999;0;0.0960111;0.3239376;0.0578110;1.6027380;0.4450426
82;2000;0;-0.0369560;0.3146055;0.0676812;1.9203700;0.3618509
82;2001;0;-0.0676989;0.3165185;0.0496933;0.8438766;0.3495942
82;2002;0;-0.0305756;0.2391192;0.0438499;0.6116012;0.2794376
82;2003;0;0.0059732;0.2234608;0.0584371;0.7870799;0.2840864
82;2004;0;-0.0971336;0.2849881;0.0217686;1.0409350;0.3022197
83;1999;0;0.1136669;0.2151445;0.0500450;0.6878740;0.3822200
83;2000;0;0.1365678;0.2291775;0.0398214;0.5855843;0.3781072
83;2001;0;0.0327632;0.1944520;0.0451286;0.6250226;0.3866227
83;2002;0;0.0883591;0.1502635;0.0392166;0.4782741;0.3855262
83;2003;0;0.0864902;0.1285477;0.0375252;0.7334830;0.3611234
83;2004;0;0.2063609;0.1572795;0.0284533;0.6191075;0.4019787
84;1995;0;0.0193067;0.0634643;0.0670767;0.3883732;0.5309697
84;1996;0;0.0317582;0.0693645;0.0642053;0.3644869;0.6092079
84;1997;0;0.0267461;0.0885209;0.0510933;0.7282421;0.5314071
84;1998;0;0.2514799;0.2003010;0.0685337;1.3476160;0.8275038
84;1999;0;0.1682917;0.2595544;0.0643906;0.7089337;1.0848890
85;1999;0;0.0000676;0.0967322;0.0594093;0.7008013;0.1446459
85;2000;0;-0.0067106;0.0873468;0.0622005;0.5762407;0.1562598
85;2001;0;-0.0884691;0.0872445;0.0406876;0.6245110;0.1688047
85;2002;0;-0.0286246;0.0910462;0.0354020;0.5268478;0.1282824
85;2003;0;-0.0518172;0.0881951;0.0624078;0.5384482;0.1447886
85;2004;0;-0.0009732;0.0977670;0.0440068;0.5404876;0.1331891
86;1999;0;0.0549642;0.1810067;0.0462031;1.0390820;0.1503368
86;2000;0;-0.0430198;0.1842661;0.0410705;0.9027104;0.1618695
86;2001;0;0.0067633;0.1703732;0.0299861;0.7224376;0.1451536
86;2002;0;0.0413837;0.1290453;0.0214526;0.6198407;0.1486508
86;2003;0;0.0587667;0.0856049;0.0139487;0.6743724;0.1661915
86;2004;0;0.0865815;0.0683562;0.0290089;0.6444796;0.1758123
87;1996;0;0.3711995;0.1415479;0.0760697;1.1959960;0.4853065
87;1997;0;0.3282714;0.1599506;0.0359795;0.8752185;0.4811358
88;1997;0;0.2709400;0.6166044;0.0900953;2.6126330;0.4879619
88;1998;0;0.2252022;0.6917351;0.0812644;1.9291290;0.5108293
88;1999;0;0.2316654;0.7259524;0.0978986;2.6712670;0.5387070
88;2000;0;0.2069250;0.7943336;0.0826274;1.4934200;0.4526667
88;2001;0;0.3198522;0.6082255;0.0469731;1.0783000;0.2946157
88;2002;0;0.3290685;0.6020173;0.0757509;0.9469107;0.3661075
88;2003;0;0.3740758;0.6001059;0.0736793;1.1690710;0.3703730
88;2004;0;0.4365837;0.6146415;0.0752016;2.4379300;0.3522548
89;1999;0;0.2609763;0.8649545;0.0980126;15.0682600;0.3002384
89;2000;0;0.2729702;0.9831077;0.0938986;17.2483800;0.3086244
89;2001;0;0.1123714;0.6662281;0.0652603;5.3045960;0.2047961
89;2002;0;0.1023858;0.7436563;0.0650084;2.8468000;0.2279212
89;2003;0;0.1881248;0.6956342;0.0667638;3.1611520;0.2303780
89;2004;0;0.1841947;0.6554943;0.0563072;2.4882610;0.1976428
90;2001;0;-0.0002684;0.1328795;0.0365777;0.2401083;0.1238381
90;2002;0;-0.0234666;0.0803147;0.0351318;0.2462289;0.1356693
90;2003;0;-0.0275868;0.0652298;0.0467132;0.3744085;0.1462956
90;2004;0;0.0786169;0.0918552;0.0547793;0.5611274;0.1555357
91;1999;0;0.4461942;0.2253663;0.0427032;0.4940429;0.5952121
91;2000;0;0.3871003;0.2337864;0.0490610;0.6354314;0.5719718
91;2001;0;0.3552791;0.2365154;0.0370753;0.6520268;0.6269932
91;2002;0;0.3796292;0.2856800;0.0496462;1.1516990;0.6600057
91;2003;0;0.4430500;0.3508489;0.0505901;1.8480570;0.6264758
91;2004;0;0.3571238;0.3425544;0.0537463;1.1887670;0.6007832
92;2003;0;0.0324547;0.0990090;0.0485265;1.9869930;0.1113547
93;1995;0;0.1723780;0.4596535;0.0533710;1.9670200;0.7687289
93;1996;0;0.0296455;0.3565440;0.0658849;0.3814936;0.9730120
93;1997;1;0.0431737;0.2086286;0.0348589;0.0905401;1.0160060
94;1999;0;0.1750785;0.3896199;0.0509040;1.0082140;0.2848635
94;2000;0;0.2003784;0.3170095;0.0523928;0.6564944;0.2906377
94;2001;0;0.2045126;0.3694284;0.0173820;0.9632510;0.2561106
94;2002;0;0.2207775;0.3239814;0.0360568;0.8029108;0.2956226
94;2003;0;0.2071638;0.3397599;0.0389414;1.3061890;0.3295511
94;2004;0;0.2186004;0.3396581;0.0393480;1.8445900;0.3426188
95;1995;0;0.4100686;0.6854200;0.0400958;2.1443360;0.2757661
95;1996;0;0.3965100;0.6880724;0.0525473;1.9702150;0.2842959
95;1997;0;0.2829413;0.6869776;0.0578502;2.7603690;0.3217189
95;1998;0;0.2866962;0.6093332;0.0299752;1.6106330;0.2731722
95;1999;0;0.3183979;0.5914309;0.0475837;1.3759420;0.3082035
95;2000;0;0.3613371;0.5633844;0.0536252;1.5040450;0.3559454
95;2001;0;0.3466104;0.5644560;-0.0056335;1.1743820;0.2522112
96;1999;0;0.2622671;-0.0180546;0.0405252;0.2220524;0.2534322
96;2000;0;0.3236952;-0.4442995;0.0156003;0.0871627;0.3502291
97;1996;0;-0.0154103;0.0822798;0.0518058;0.9810023;0.1424486
97;1997;0;-0.0108213;0.1295145;0.0413834;1.0259150;0.1202348
97;1998;0;-0.0200545;0.1584981;0.0678721;1.1171960;0.1444476
97;1999;0;-0.0157980;0.1969841;0.0600722;0.7439290;0.1382809
97;2000;0;-0.0103362;0.2077146;0.0551389;0.7002603;0.1296489
97;2001;0;-0.0159415;0.2194833;0.0414341;0.6751181;0.1133740
97;2002;0;-0.0214297;0.2392779;0.0531205;0.5823311;0.1183585
97;2003;0;-0.0332677;0.2623077;0.0582184;0.6829898;0.1258986
97;2004;0;0.0067133;0.2518013;0.0559926;0.9321004;0.1285030
98;1999;0;0.3489538;0.1474304;0.0829821;2.6811720;0.4596013
98;2000;0;0.2581774;0.1768940;0.0771080;2.0799620;0.4105358
98;2001;0;0.3277716;0.0932261;0.0377706;0.7793898;0.3286105
98;2002;0;0.2593264;-0.0986416;0.0640269;0.4374566;0.3294896
98;2003;0;0.2143562;-0.1913225;-0.0329522;1.8476290;0.4146129
98;2004;0;0.2606655;-0.2506766;0.0326037;1.2192060;0.4341238
99;1995;0;0.0294385;-0.1205022;0.0449161;0.2001190;0.2840598
99;1996;0;0.1176760;-0.1444652;0.0536949;0.2638506;0.2797866
99;1997;0;0.0903227;-0.3640635;0.0673105;0.8100134;0.3625137
99;1998;0;0.0728402;-0.3241760;0.0769756;2.1917930;0.4009214
99;1999;0;0.0640706;-0.2390409;0.0819670;2.5485940;0.3617830
99;2000;0;0.0109268;-0.2080167;0.0609872;1.3201940;0.3606101
99;2001;0;0.0076895;-0.2376726;0.0213847;1.1059610;0.2910837
99;2002;0;-0.0149126;-0.5512111;0.0533769;0.8168360;0.3431173
99;2003;0;0.0664305;-0.4084713;0.0539250;1.2303860;0.3224867
99;2004;0;0.0963918;-0.3972203;0.0418139;0.8480179;0.2865429
100;1999;0;0.1736764;0.2430193;0.0845772;5.5894500;0.2719389
100;2000;0;0.1411664;0.2265039;0.0445818;3.0657100;0.2376796
100;2001;0;0.1912163;0.2353313;0.0582306;2.3514750;0.2238623
100;2002;0;0.1354245;0.2558461;0.0195723;2.8559820;0.2552688
100;2003;0;0.0260609;0.2877742;0.0530379;3.0221470;0.2514142
100;2004;0;0.0102200;0.3130530;0.0452850;3.4522130;0.2608770
101;1995;0;0.6158845;0.1321198;0.0425698;2.3436710;0.2248698
101;1996;0;0.6914833;0.1657083;0.0381674;1.8522100;0.2744703
101;1997;0;0.6081260;0.1510960;0.0086202;1.5439920;0.2458835
101;1998;0;0.6415865;0.1591167;0.0511168;1.5421710;0.2788726
101;1999;0;0.6425512;0.1484028;0.0124473;1.1358050;0.2003572
102;1999;0;0.0083733;0.4539709;0.0823015;2.7864220;0.3898503
103;1999;0;-0.0136748;0.2119583;0.0382603;0.4816149;0.1557403
103;2000;0;-0.0297788;0.2461964;0.0287450;0.4161380;0.1217088
103;2001;0;-0.0369692;0.2320523;0.0439548;0.5372946;0.1350904
103;2002;0;0.0097462;0.2453051;0.0505657;0.4403330;0.1336276
103;2003;0;0.0217904;0.2410116;0.0592668;0.5427810;0.1247573
103;2004;0;0.0283751;0.2357092;0.0455532;0.5139800;0.1287200
104;1998;0;0.2029906;0.1129819;0.0855524;0.8923787;0.1446912
104;1999;0;0.1726405;0.1805045;0.0737212;1.0404860;0.1457419
104;2000;0;0.1683283;0.1927820;0.0719439;0.4838586;0.1416354
104;2001;0;0.1366414;0.1651511;0.0778335;0.4830101;0.1979812
104;2002;0;0.1766387;0.1483598;0.0876356;0.9129066;0.1987921
104;2003;0;0.1481415;0.1697130;0.0716118;0.4858561;0.1895396
105;1999;0;0.1321308;0.4117122;0.0410724;1.4009830;0.2175919
105;2000;0;0.3590197;0.4719293;0.0476060;1.9589670;0.2128457
105;2001;0;0.3632308;0.5171273;0.0595964;2.6057750;0.2343165
105;2002;0;0.3669980;0.5041660;0.0558301;1.2113670;0.2308152
105;2003;0;0.3734483;0.4938045;0.0504992;1.4620360;0.2363947
105;2004;0;0.3528952;0.5022435;0.0600092;1.9524280;0.2309448
106;1999;0;0.1496133;0.1533346;0.0493809;0.3499152;0.2823164
106;2000;0;0.0607813;0.1431272;0.0697743;0.3339013;0.3053371
106;2002;0;0.0374705;0.1447900;0.0568630;0.4122509;0.3188411
106;2003;0;-0.0249489;-0.0996358;0.0556955;0.3109383;0.3955556
106;2004;0;0.1187521;-0.0369527;0.0580952;0.5288701;0.3722975
107;1999;0;-0.0093236;0.2405662;0.0457523;0.9836344;0.1278385
107;2000;0;0.0131020;0.2540593;0.0411224;0.9045237;0.1069060
107;2001;0;-0.0176165;0.2449567;0.0366152;0.8007571;0.1106824
107;2002;0;-0.0409215;0.2139162;0.0322166;0.6359211;0.1147934
108;1999;0;-0.3136778;0.7442004;0.0654024;3.6523150;0.2715658
108;2000;0;-0.3425724;0.8318437;0.0532434;2.2364400;0.2618310
108;2001;0;-0.2884032;0.7634071;0.0657031;1.8387780;0.2390588
108;2002;0;-0.2297493;0.8151489;0.0496093;1.6830190;0.2242945
108;2003;0;-0.2192111;0.8223139;0.0721673;1.7246480;0.2579050
108;2004;0;-0.1122503;0.8427947;0.0420690;1.8545540;0.2474509
109;1999;0;0.0180508;0.1363392;0.0502624;0.8564026;0.1330461
109;2000;0;-0.0165469;0.1726852;0.0519253;0.9300643;0.1216742
109;2001;0;-0.0106362;0.1729821;0.0467329;1.2084040;0.1121755
109;2002;0;-0.0200383;0.1704043;0.0478795;1.0990720;0.1061054
109;2003;0;-0.0028358;0.1862852;0.0517687;1.5176910;0.1269021
109;2004;0;0.0018042;0.2195872;0.0568657;1.7935480;0.1329799
110;1999;0;0.0232466;0.1853461;0.0739391;1.7381630;0.1603756
110;2000;0;0.0603693;0.1004575;0.0684649;1.1177370;0.1706571
110;2001;0;0.0323180;0.1836227;0.0458736;1.1213250;0.1128857
110;2002;0;0.0350161;0.2139488;0.0544907;1.0307700;0.1658044
110;2003;0;0.1842828;0.2293656;0.0215010;1.1440380;0.1664625
110;2004;0;0.0361181;0.2140772;0.0511963;0.6827462;0.1256479
111;1999;0;0.2649252;0.1796406;0.0545953;0.5223871;0.2602426
111;2000;0;0.3333898;0.2006813;0.0524837;0.6599522;0.2452992
111;2001;0;0.2521430;0.2143173;0.0488049;1.1539180;0.2360231
111;2002;0;0.2667289;0.2575618;0.0543145;1.1299130;0.2251600
111;2003;0;0.2188244;0.2740549;0.0651992;1.1026190;0.2075900
111;2004;0;0.2300099;0.2491866;0.0505044;1.1923190;0.1619363
112;2001;0;0.3018191;0.3483894;0.0396529;2.9498410;0.2076233
112;2002;0;0.3431958;0.3693802;0.0751940;2.9059970;0.3460021
112;2003;0;0.3917608;0.4466160;0.0735118;3.4362590;0.3457411
112;2004;0;0.3817812;0.4951596;0.0599948;3.6629200;0.3567528
113;1999;0;0.2930275;0.3257507;0.0702683;3.6522460;0.8128302
113;2000;0;0.2814277;0.3276552;0.0587786;3.2800410;1.0578620
113;2001;0;0.2944980;0.3014309;0.0540918;3.3779240;0.8794855
113;2002;0;0.3393466;0.3298572;0.0570747;2.7819980;0.8203350
113;2003;0;0.3434617;0.3695626;0.0593376;2.7084480;0.8441422
113;2004;0;0.1840388;0.4163295;0.0578437;2.3095000;0.8142791
114;1999;0;0.3178754;0.5314403;0.0495198;1.8195080;0.4071387
114;2000;0;0.1763433;0.4980611;0.0458830;1.7432030;0.3499242
114;2001;0;0.2411110;0.4645302;0.0358148;1.3172860;0.3349151
114;2002;0;0.1526821;0.4958285;0.0462197;1.6788680;0.3855683
115;2001;0;0.0294224;0.1312571;0.0408426;0.7011470;0.1125867
115;2002;0;0.0334056;0.1206719;0.0466079;0.7455233;0.1207448
115;2003;0;0.0390630;0.1227333;0.0348079;0.6266195;0.1060568
115;2004;0;0.0193794;0.1212069;0.0432523;0.6413711;0.1222128
116;1999;0;0.1168714;0.2567272;0.0439731;0.6751025;0.2028246
116;2000;0;0.0780226;0.2304383;0.0412315;0.4499103;0.2144564
116;2001;0;0.1085804;0.2520643;0.0687954;0.6565927;0.2868653
116;2002;0;0.1500567;0.1928363;0.0261396;0.6918708;0.1823449
116;2003;0;0.1831999;0.1752071;0.0311427;0.4064580;0.1874889
116;2004;0;0.2070111;0.1964303;0.0556845;0.8692655;0.2341696
117;1999;0;0.0284693;0.0443979;0.0197805;1.0373850;0.1280927
117;2000;0;0.0398171;0.0614857;0.0299132;0.9510711;0.1609408
117;2001;0;-0.0934823;0.0539435;0.0265331;1.0138160;0.1469096
117;2002;0;0.0525782;0.0597836;0.0189010;0.8837537;0.1446944
117;2003;0;-0.0034276;0.0335941;0.0294014;0.8726087;0.1320027
117;2004;0;-0.0409322;0.0300514;0.0338193;0.8163353;0.1327182
118;1999;0;0.1691368;0.2890349;0.0449641;0.8208743;0.2215493
118;2000;0;0.1609131;0.2834966;0.0483002;0.7457190;0.2109430
118;2001;0;0.1293550;0.2744178;0.0493155;0.7614304;0.1884325
118;2002;0;0.1223319;0.2367232;0.0463366;0.6048023;0.1856593
118;2003;0;0.1363574;0.2344019;0.0637087;0.9601085;0.2162130
118;2004;0;0.1451578;0.2415305;0.0576449;0.9558393;0.2237432
119;1995;0;0.4539526;-3.0511420;-0.0215050;6.2739550;0.0926942
119;1996;0;0.5789755;-2.3735880;0.0198122;23.5350000;0.1536315
119;1997;0;0.4221201;-1.9389500;0.0222373;15.8687000;0.1694187
120;2000;0;-0.0246729;0.2135998;0.0423548;0.9204257;0.1525985
120;2001;0;-0.0813684;0.2181249;0.0322465;0.8118992;0.1020008
120;2002;0;-0.0552489;0.1783543;0.0408410;0.4070535;0.1028956
120;2003;0;-0.0019129;0.1606722;0.0492857;0.5471008;0.1050345
120;2004;0;0.0185028;0.2076238;0.0404808;0.8259594;0.1189658
121;1996;0;0.3460917;0.0233770;0.0647561;0.4652569;0.2883194
121;1997;0;0.3577759;0.0407692;0.0500293;0.8148090;0.2958678
121;1998;0;0.3389773;0.0263088;0.0724935;0.3742769;0.3490640
122;1999;0;0.0293530;0.2935447;0.0548390;2.3537710;0.1113479
122;2000;0;-0.0332495;0.2477935;0.0552809;1.1815460;0.1041108
122;2002;0;0.0104838;0.3495100;0.0539925;0.9217957;0.1096097
122;2003;0;0.0310084;0.3860615;0.0423245;1.0944320;0.1153555
122;2004;0;0.0035865;0.4168911;0.0425919;1.1128960;0.0977419
123;1999;0;0.0538105;0.3377426;0.0320427;0.5937495;0.5136904
123;2000;0;0.0668081;0.2533755;0.0158017;0.2317774;0.4429484
123;2001;0;0.0932185;0.2412726;0.0250192;1.0735970;0.4600169
123;2002;0;0.1369553;-0.0759472;0.0360468;0.2433410;0.4786287
123;2003;0;0.1710461;-0.2919935;0.0253544;0.8407453;0.5825831
123;2004;0;0.2463268;-0.2917638;0.0478053;2.0561450;0.5878770
124;1999;0;0.0953507;0.2747564;0.0517207;1.1744480;0.1874503
125;1999;0;0.2297415;0.5311688;0.0508480;1.9662310;0.4732599
125;2000;0;0.2677660;0.5436786;0.0564285;2.0081710;0.5494184
125;2001;0;0.1570692;0.4210221;0.0336307;1.1483180;0.6032426
125;2002;0;0.2112964;0.4232853;0.0321883;0.6766332;0.5736227
125;2003;0;0.2640804;0.4343815;0.0500961;1.2325880;0.5327301
125;2004;0;0.3572026;0.4254415;0.0466372;1.6596710;0.4892172
126;2004;1;0.1579710;0.1088480;0.0748345;1.3631190;0.3977579
127;1995;0;0.1500968;-0.8223552;0.0592593;0.3545685;0.3282793
127;1996;0;0.1661622;-0.4069389;0.0491585;0.5313858;0.2461865
127;1997;0;0.1332702;-0.3043180;0.0663627;0.8103485;0.2374721
127;1998;0;0.0260033;-0.1151108;0.0463831;1.2128250;0.1998520
127;1999;0;0.0829261;-0.0150831;0.0740191;0.4641229;0.1819924
127;2000;0;0.3363370;-0.0406370;0.0266042;0.1402360;0.1556482
127;2001;0;0.2124001;-0.0238762;0.0456302;0.5667203;0.1817907
127;2002;0;0.1257320;0.0126246;0.0675165;1.4452000;0.1728494
127;2003;0;0.1573948;0.0736819;0.0729896;1.1738590;0.1761919
127;2004;0;0.2222984;0.0839048;0.0811473;2.7401860;0.1929740
128;1999;0;0.2332505;0.4150841;0.0325566;0.6714404;0.2092385
128;2000;0;0.0507517;0.2559327;0.0454000;0.2826352;0.1602702
128;2001;0;0.0702748;0.3622738;0.0419443;0.5562173;0.1888707
128;2002;0;0.1021395;0.3635936;0.0464728;0.3402671;0.2110967
128;2003;0;0.0731054;0.4090146;0.0428637;0.4726683;0.1880739
128;2004;0;0.0425420;0.4308462;0.0417800;0.6574700;0.2082426
129;1995;0;-0.0205625;0.4474904;0.0018852;1.7369880;0.2533177
129;1996;0;-0.0040299;0.4790241;0.0526586;2.2355740;0.3125038
129;1997;0;0.0361170;0.5090401;0.0626916;2.8374870;0.2733099
129;1998;0;0.0186030;0.4918426;0.0343732;2.8027070;0.2084175
129;1999;0;0.0216595;0.4545435;0.0576713;2.5175700;0.2726547
129;2000;0;0.0443754;0.5172877;0.0826199;2.6127690;0.3263446
129;2001;0;0.0036848;0.4424443;0.0142810;2.2105700;0.2808854
129;2002;0;-0.0135603;0.4305525;0.0504630;1.5842670;0.3589639
129;2003;0;0.0626680;0.4566947;0.0657863;2.0593860;0.3721853
129;2004;0;0.1299984;0.5105683;0.0713396;2.3523850;0.4536070
130;2001;0;-0.0253809;0.5931617;0.0818983;4.7937340;0.5105574
130;2002;0;-0.0572284;0.5828401;0.0743006;3.8948670;0.4690570
130;2003;0;-0.0404599;0.6066433;0.0705730;4.3910810;0.4603754
130;2004;0;0.0366473;0.5984832;0.0830774;2.7785260;0.4790998
131;1995;0;0.2160526;-0.6845088;0.0345625;5.6679470;0.2235488
131;1996;0;0.1498597;-0.5799636;0.0270374;3.4686190;0.2057349
131;1997;0;0.2068158;-0.5152848;0.0242849;3.3713410;0.1201615
131;1998;0;0.4620362;-0.1407236;0.0273286;4.8196700;0.1179500
131;1999;0;0.3255976;-0.1096730;0.0158267;10.0991800;0.0905030
131;2000;0;0.3072889;-0.1417856;0.0478234;13.8931000;0.1555627
131;2001;0;0.3243628;-0.0936923;0.0287136;8.9657550;0.1360682
131;2002;0;0.3932613;-0.0202420;0.0624489;8.1945050;0.1462507
131;2003;0;0.2274807;0.0780089;0.0368481;6.1544920;0.1546809
131;2004;0;0.2456366;0.0877585;0.0176806;3.7024050;0.1263610
132;1999;0;0.1037796;0.5505902;0.0643642;4.1872960;0.4081880
132;2000;0;0.0606025;0.6252334;0.0517106;3.8730450;0.4649737
132;2001;0;0.1415653;0.3605815;0.0507189;1.5859460;0.3042867
132;2002;0;0.1303065;0.3841873;0.0497853;1.9250290;0.3051670
132;2003;0;0.0746127;0.4050134;0.0665207;2.3895920;0.2884122
132;2004;0;0.1055530;0.2868048;0.0462029;1.6096420;0.2385455
133;1999;0;0.0130727;0.0630945;0.0287815;1.9575570;0.0830612
133;2000;0;-0.0185249;-0.0276079;0.0323604;1.1377220;0.1101757
133;2001;0;-0.0424430;-0.0851228;0.0205685;0.4687753;0.1253073
133;2002;0;-0.1856863;-3.3124200;0.0508904;0.2205136;0.3834234
133;2003;0;-0.0020969;-1.7147460;0.0737230;0.4664686;0.1908589
133;2004;0;0.0107332;-1.7880120;0.0723445;0.4254817;0.1721512
134;1999;0;0.1355561;0.1109435;0.0668387;0.5664248;0.3318537
134;2000;0;0.2044457;0.1370521;0.0628895;0.5779889;0.3110632
134;2002;0;0.2097627;-0.1798720;0.0088283;0.2893917;0.2345881
134;2003;0;0.0485658;-0.4688141;0.0511054;0.2225140;0.3127402
134;2004;0;0.2863322;-0.5346413;0.0479921;0.2684137;0.3177460
135;1999;0;0.0463102;0.3131225;0.0361210;0.4797493;0.1520191
135;2000;0;0.0388109;0.3414021;0.0427724;0.5372215;0.1610219
135;2001;0;0.0205517;0.3729772;0.0366164;0.6457740;0.1588081
135;2002;0;0.0229237;0.3724263;0.0519222;0.5195824;0.1516859
135;2003;0;0.0245301;0.3625466;0.0552058;0.8332417;0.1728908
135;2004;0;0.0293672;0.3807336;0.0559895;1.3967910;0.1762970
136;1997;0;0.0675479;0.0936460;0.0480043;4.5881820;0.1133719
136;1998;0;0.0523397;0.0877681;0.0319793;4.7305650;0.0918830
136;1999;0;0.0512606;0.0702998;0.0250591;4.4996090;0.0914861
136;2000;0;0.0214229;0.0375968;0.0251303;1.4721670;0.0740286
136;2001;0;0.0200825;0.0243098;0.0408134;1.7446970;0.0690283
136;2002;0;0.0072088;-0.5663517;0.0314366;1.7238890;0.1232571
136;2003;0;0.0467757;-0.5036414;0.0537092;2.2759280;0.1032401
136;2004;0;0.0369948;-0.9613312;0.0473903;1.8588830;0.1475835
137;2000;0;0.0203254;0.1056143;0.0179549;0.3742135;0.0679133
137;2001;0;0.0308882;0.0208813;0.0182734;0.3702960;0.0698501
137;2002;0;-0.8615075;-0.6838365;0.0427151;0.0297572;0.1380888
138;1999;0;-0.0215705;0.4323336;0.0823821;4.9419170;0.3009174
138;2000;0;0.0170899;0.4521962;0.0857507;4.1462730;0.2995745
138;2001;0;0.0494561;0.5058392;0.0855222;3.8543000;0.3189113
138;2002;0;-0.0241193;0.5644802;0.1079004;4.2112820;0.3304915
138;2003;0;-0.1127436;0.6341549;0.1048741;3.8305670;0.3540699
138;2004;0;-0.0245702;0.6974248;0.1087930;5.0072060;0.3456181
139;1999;0;0.0233617;0.0015892;0.0399317;0.3161875;0.2519701
139;2000;0;0.0468605;0.0027308;0.0276428;0.2514049;0.2448166
139;2001;0;-0.0234192;-0.0029197;0.0311201;0.2664788;0.2619489
